comment_id,video_id,parent_id,text_display,text_original,author_display_name,published_at,like_count
Ugz2AjaNiNM7IeHpw3R4AaABAg,Q3UT10nBJTI,,Это говорит о том что нищий уставший казахстанский народ в рабстве у олигархов!!! и к сожалению это все происходит на государственном уровне!,Это говорит о том что нищий уставший казахстанский народ в рабстве у олигархов!!! и к сожалению это все происходит на государственном уровне!,@Kai.naz.8,2025-10-30T05:39:49Z,5
UgwpFQ0pbYVUAGGPlwh4AaABAg,Q3UT10nBJTI,,Утиль сбор - узаконенная коррупция. Кормушка для олигархов и семьи Назарбаевых. Президент Токарев и Правительство за одно с этим безобразием!,Утиль сбор - узаконенная коррупция. Кормушка для олигархов и семьи Назарбаевых. Президент Токарев и Правительство за одно с этим безобразием!,@saltanatzhakupova1598,2025-10-30T05:39:46Z,5
Ugz02xq31YXcC79yA7Z4AaABAg,Q3UT10nBJTI,,"Дополнительно: за период с января 2016 по март 2024 выплаты по утильсбору в Казахстане суммарно составили почти 1,2 трлн тенге (оценка по источнику). Это даёт представление о масштабах денег, хотя не прямо о количестве машин в конкретном году.","Дополнительно: за период с января 2016 по март 2024 выплаты по утильсбору в Казахстане суммарно составили почти 1,2 трлн тенге (оценка по источнику). Это даёт представление о масштабах денег, хотя не прямо о количестве машин в конкретном году.",@Koenigsegg-30,2025-10-30T05:39:21Z,4
Ugyi4Got575uJj3knkV4AaABAg,Q3UT10nBJTI,,На эти денги можно построит завод по производству lpf аккумулятор договорится по лицензии  ещё добочу в арале гидролития начать ещё запустит Ni ion аккумулятор ес точно захочет не зависит от китаия,На эти денги можно построит завод по производству lpf аккумулятор договорится по лицензии  ещё добочу в арале гидролития начать ещё запустит Ni ion аккумулятор ес точно захочет не зависит от китаия,@МаратХасенов-е9л,2025-10-30T05:39:00Z,2
UgwqiSKLPZAZ_ya_wJd4AaABAg,sN7zPeGs4R8,,А что те люди которые работают и ломают эти мрамор не из нашей республики.Они что не видят что это не хорошо,А что те люди которые работают и ломают эти мрамор не из нашей республики.Они что не видят что это не хорошо,@ЯлкунАзизов-ь6л,2025-10-30T05:38:36Z,0
UgxHxINBUVuPrsWXS014AaABAg,Q3UT10nBJTI,,Казахстане власть против народа,Казахстане власть против народа,@АлматИдрисов-х8х,2025-10-30T05:38:35Z,3
UgyQ_2ZFHxtCg-R6jCd4AaABAg,Q3UT10nBJTI,,Аман болыныз,Аман болыныз,@МенслуКазжановаАлаша,2025-10-30T05:38:21Z,3
UgxjdyU8xCqUfu7pfh14AaABAg,Q3UT10nBJTI,,"Этот жирненький смагульчик купается в народных деньгах и даже не хочет проспонсировать детей, занимающихся триатлоном","Этот жирненький смагульчик купается в народных деньгах и даже не хочет проспонсировать детей, занимающихся триатлоном",@milamorrishurff6980,2025-10-30T05:38:11Z,2
UgxSFOYZvof1KwOfhzV4AaABAg,sN7zPeGs4R8,,"173 млд долларов внешний долг, дефицит бюджета, почему они сами себя грабят? я просто в недоумений😢","173 млд долларов внешний долг, дефицит бюджета, почему они сами себя грабят? я просто в недоумений😢",@AzamatDemessin-d9u,2025-10-30T05:38:02Z,4
Ugz710BbrzT8OuyOnmt4AaABAg,Q3UT10nBJTI,,Казахстан автомобильная держава  💪,Казахстан автомобильная держава  💪,@МаратКусаинов-ж5п,2025-10-30T05:37:46Z,3
UgyRt5LpOIdPg1HQb3F4AaABAg,Q3UT10nBJTI,,Жараисын Санжар 👍,Жараисын Санжар 👍,@КанышИскаков-д7э,2025-10-30T05:37:36Z,3
UgyWiDFHxjF3MdkF1Tt4AaABAg,Q3UT10nBJTI,,"ТУПИНская и НАНдоноаская идея мздаимства по так называемой ""Поддержке автопрома""!","ТУПИНская и НАНдоноаская идея мздаимства по так называемой ""Поддержке автопрома""!",@рахатхасенов-в7й,2025-10-30T05:37:20Z,5
UgwsH2h7dLPuo2YNBUx4AaABAg,Q3UT10nBJTI,,Утильсбор могут себе позволить высоко цивилизованные технологически развитые страны ❤❤❤,Утильсбор могут себе позволить высоко цивилизованные технологически развитые страны ❤❤❤,@ЕгорЕгоров-р1ш,2025-10-30T05:37:09Z,5
UgxXBhoQcOIYTeaE0eB4AaABAg,Q3UT10nBJTI,,"Ваш президент токаев либо с олигархами, либо бессилен против них. Одним словом - капиталисты эксплуатируют народ как рабов....","Ваш президент токаев либо с олигархами, либо бессилен против них. Одним словом - капиталисты эксплуатируют народ как рабов....",@s-r-s,2025-10-30T05:36:59Z,12
UgwHEVSypUc7I73y9uF4AaABAg,Q3UT10nBJTI,,Главной слова они не позволили...,Главной слова они не позволили...,@Mur_Master,2025-10-30T05:36:55Z,3
Ugx4N8-y_SAjoDW3qBJ4AaABAg,Q3UT10nBJTI,,Молодец,Молодец,@РусланКабулов-ф8и,2025-10-30T05:35:41Z,5
UgyX83qQFqgyVreaPad4AaABAg,sN7zPeGs4R8,,Дұрыс айтасың Санжар. Осының бәрі акша жеу . жылдың аяғы брусчатка плитка ауыстыру көбейіп кетеді.,Дұрыс айтасың Санжар. Осының бәрі акша жеу . жылдың аяғы брусчатка плитка ауыстыру көбейіп кетеді.,@УттибайКосниязов,2025-10-30T05:35:29Z,0
UgwzzIRH17L3v2JdjS54AaABAg,sN7zPeGs4R8,,Алга Токаев !!!!! Деньги осваиваем !!! А пенсионеры хлеб вода,Алга Токаев !!!!! Деньги осваиваем !!! А пенсионеры хлеб вода,@-ruslan6027,2025-10-30T05:35:11Z,0
UgwOOZNnuWIoRskHu4Z4AaABAg.AOtSuG4bcZOAOtVhsY9uy9,Q3UT10nBJTI,UgwOOZNnuWIoRskHu4Z4AaABAg,Это же очевидно он покрывает это всё.,Это же очевидно он покрывает это всё.,@AMIRDULAT,2025-10-30T05:35:07Z,0
UgyEc_TtgeND6F6UiYd4AaABAg,Q3UT10nBJTI,,Горе - олигархи им все мало мало 😂😂😂😂,Горе - олигархи им все мало мало 😂😂😂😂,@AJ77888bmw,2025-10-30T05:35:06Z,5
UgzPDdoigZmyWwj9WAR4AaABAg,sN7zPeGs4R8,,Ужас,Ужас,@СакенЖамангарин-ш8б,2025-10-30T05:34:59Z,0
UgytsptgP5g-95dEtZ14AaABAg,Q3UT10nBJTI,,Алга Санжар,Алга Санжар,@baktybekdoskul4325,2025-10-30T05:33:58Z,8
Ugw95eDI3fq9nGVZXVl4AaABAg.AOtVKNVOi9QAOtV_NhruAG,Q3UT10nBJTI,Ugw95eDI3fq9nGVZXVl4AaABAg,😂,😂,@ГалинаЕсбаева,2025-10-30T05:33:58Z,0
Ugw9t85joGleYmFmvE54AaABAg,Q3UT10nBJTI,,Не нажрутся никогда.  😢,Не нажрутся никогда.  😢,@darksun3999,2025-10-30T05:33:41Z,13
UgzF-Cs_tTXu1aup8tt4AaABAg,Q3UT10nBJTI,,"Даже Непальцы оказались достойными людьми чем мы. Народ ничего не хочет менять спят, ходят на тои. Считают свои копейки","Даже Непальцы оказались достойными людьми чем мы. Народ ничего не хочет менять спят, ходят на тои. Считают свои копейки",@AMIRDULAT,2025-10-30T05:33:25Z,26
UgyFUlOVf45BKlfh9hZ4AaABAg,Q3UT10nBJTI,,Өзбектер бір тиын шығармай екі зауод салдырты. Қазір өзбектер россияның автопромын қуып жетті. Ал бізде бір зауодтан 5-6 фирманың көлігін шығарады. Мұндайды жапондар шығара алмаған біз жапондарды озып кеттік 😂😂😂,Өзбектер бір тиын шығармай екі зауод салдырты. Қазір өзбектер россияның автопромын қуып жетті. Ал бізде бір зауодтан 5-6 фирманың көлігін шығарады. Мұндайды жапондар шығара алмаған біз жапондарды озып кеттік 😂😂😂,@ТолегенЖаксыбаев,2025-10-30T05:32:37Z,9
Ugz7i60SoBzX0VpQ97J4AaABAg,Q3UT10nBJTI,,КОРРУПЦИЯ,КОРРУПЦИЯ,@Аққозы-111,2025-10-30T05:32:25Z,8
Ugz9r_OStnE_pCJUYGx4AaABAg,Q3UT10nBJTI,,"Санжар, успехов!","Санжар, успехов!",@AJ77888bmw,2025-10-30T05:32:00Z,14
Ugw7Cj3krtH3uO1MEg54AaABAg,Q3UT10nBJTI,,Смагулов так и не ответил за пирамиду ? ОлигархАД.,Смагулов так и не ответил за пирамиду ? ОлигархАД.,@ЛираАнаит,2025-10-30T05:31:57Z,6
Ugw95eDI3fq9nGVZXVl4AaABAg,Q3UT10nBJTI,,Ниправда мы состоявшаяся авто гигантская держава .,Ниправда мы состоявшаяся авто гигантская держава .,@Николай-ь8м1в,2025-10-30T05:31:47Z,4
UgwxYch6UqNQmHwWGNN4AaABAg,Q3UT10nBJTI,,Лайк,Лайк,@Аққозы-111,2025-10-30T05:30:24Z,2
UgzxOeORARSbMD3sXad4AaABAg,Q3UT10nBJTI,,"Эта афера с утильсбором и первичная регистрация авто грабёж народа на ровном месте и средь бела дня.
Уже надоело, Путину выгодно все эти искусственные преграды чтобы покупали авто РФ.
Это РФ навязала странам СНГ все эти мутные и не честные схемы.
Требуем отменить утильсбор и первичную регистрацию авто и никому не нужный кроме РФ кнопку сос, глонас.","Эта афера с утильсбором и первичная регистрация авто грабёж народа на ровном месте и средь бела дня.
Уже надоело, Путину выгодно все эти искусственные преграды чтобы покупали авто РФ.
Это РФ навязала странам СНГ все эти мутные и не честные схемы.
Требуем отменить утильсбор и первичную регистрацию авто и никому не нужный кроме РФ кнопку сос, глонас.",@AMIRDULAT,2025-10-30T05:30:02Z,22
