comment_id,text_original,lang_model,is_kazakh_model
UgwKy3UZIifGhURbUBV4AaABAg,"Аллам осы Светлана,деген суреттегы катынды жане барлык алаяктардн жазаларн катан берегор 2дуниеде онбасн,сонын жаксы сауабтарн алданган халыкка ал алланган адамдардн куняларн осы катыннын моина ылегор аумин",kk,True
Ugzab_vQvXEAYNTZ8iF4AaABAg,"Мықты, брәтішкі !!!",kk,True
UgxxHZL5_NE5Mpd4Vhd4AaABAg,Дамыған елдерде.  Авто газбен жүретін.  Авто көлікгіне 50 пайыз салық жеңілдетін екен. Себебі Авто газбен жүретін Авто. Ауаға шыққан жан газ жанар жағар  майдан қарғанда.  50 пайыздан астам томен екен.,kk,True
UgxmgSvGlpa026Sv_gp4AaABAg,Елимау барлығымыз санжарды колдайык.Респект,kk,True
UgxQ3PPGM9EqZBu1vLB4AaABAg,ХАЛЫҚТЫ КРЕДИТПЕН ТҰНШЫҚТЫРЫП ӨЛСІН ДЕЙДІ.,kk,True
UgzaZp6-NGLwUQA2NJl4AaABAg,"Тлеухан айтпақшы бір долбаёп осынша жерді беретіндей кім ол, жоғары жақтың бұйрығын орындап отыр ғой сүмелек, қытайқұлдардың.",kk,True
Ugw9PM1Z2kw0AV6K0lZ4AaABAg.9vuyb2_BbOt9vuzkAyeskU,Масқара! Сұмдық! Ешкімге керегі жоқ болған жетім қазағым-ай!,kk,True
Ugw3f0FuJdl62N7HMiF4AaABAg,"Ана тілімен сөилеитін бір педе жоқ, орыс құлдығындағы адамдар!!!",kk,True
Ugxq9zyMmMNG7buBu614AaABAg,"Халықты сауатты қылу керек, жыламаған балаға емшек жоқ.",kk,True
UgxcbDik3nAVJZX006p4AaABAg,"Халыкка колденен койдыго булар, президент неге араласпай отыр. Отставка укимет. Колдаймын",kk,True
UgyqQ7XXvxmH4BGK7_14AaABAg,"Санжар президент болсаиш, Халық сизди колдайды",kk,True
UgwTf9cFfQsDd-kFL1d4AaABAg,"Мына заводтардың бастықтары әтейі дайын бөлшектерді алып жүр деп ойлаймын, көп заттарды өзімізде жасауға болады!  Қазақстанға жаны ашымайтын  адамдар басқарып жүр! Басында бізде жасадық деген бөлшектерді үйде де жасауға болтын қарапайм заттар!",kk,True
UgzTXerOz7kIElxirnR4AaABAg,"Отставкага кетсын обл акымы, содан сон соттау керек тугел урыларды назарбаевты коса содан сон акшаларды кайтару керек Казахстанга.",kk,True
UgxlcrU7rLUn7bbbnoZ4AaABAg,Санжар алга Алла Жак болсын,kk,True
UgxUAnsdtAYmAOvqHQ14AaABAg,"Санжар алға, Алға Қазақстан",kk,True
Ugye12Dha4iFYiBYH0d4AaABAg,Нет Санжар не правильно. Надо қазақша трактовать Қойшы көп болса қой арам өледі.,kk,True
UgyRewBaJZjJUfJz8qR4AaABAg,😮🤔🤔🤔👀🫢☝️Санжару улкен Алгыс✊️✊️✊️,kk,True
UgzYZwMH4Quz_NywbDx4AaABAg,Шыгаиы  болса кане,kk,True
UgxP6RvJ7yfqzvIdbTd4AaABAg,"Мен мына шендіге рахмет айтамын, себебі ол халыққа қызмет етеміз деп өтірікті соға салмай, қашқалақтап жауап берді. Қайткенмен өтірік айту қиындау болды.",kk,True
Ugy1QgPnj4pXWJy56sV4AaABAg,Алға ағасы,kk,True
Ugwy06gEbxO8snTfNnV4AaABAg,Буларга Похи  сикпиди сенин схеман .Санжаржан басынды ауыртпа буларга  К.....р булар бул жуие тек Адам олтируге гана колдары жетедти . Басынды ауыртпа Санжар инм сенде курбан болып кетесин. Тыныш жур уакыт келгенде Сен Призидент боласын.,kk,True
UgzvMgzDvJmC3g-NnBN4AaABAg.9nDr3I5mofW9nEGqw86-V2,САНЖААААР   АМАН БОЛ    ҚҮДАИ ҚОЛДАСЫН   АИНАЛАИЫН!!!,kk,True
Ugx2rZPOSUBaB-AvaeF4AaABAg,"Мына іріген билікті, олигархтарды жұмыла халық болып құртпасақ, бізде болашақ жоқ!",kk,True
Ugx2j7acLdPTfMvvIkB4AaABAg,Санжар Бокаевты колдаймын,kk,True
Ugwmv6cWWFttCI4_EZ14AaABAg,Санжар сәттілік саған,kk,True
Ugx0lQaf0cEc0daaoRF4AaABAg,Санжар бауырымыз бәле-жаладан аман болсын.,kk,True
UgzKBH7XlrcGYebvwV14AaABAg,"Бардак нашей стране бир казак  чиновник депутат жок айтатын ,не сумдык кайда карап отсындар",kk,True
UgyBNs1CQRmPtGj6OwR4AaABAg,Санжар алга.утиль первичка алынсын.Шарлапаев Скляр кетсин,kk,True
UgyVIebkkr9qE5Bguzd4AaABAg,"Жарайсыңдар , жігіттер.. соқырға таяқ ұстатқандай-айттыңдар. Енді түсінбесе, намыстары жоқ болса /бұларға Мемлекет  , оның ішінде ҚР болашағын айту қажеті жоқ сияқты .. намысы бары кетер жұмыстан..",kk,True
Ugz_WVsUVRp8DvJnaIp4AaABAg,"Аман  бол, Санжар!🤲  Аты бар, заты жоқ үкімет болды ғой.😔😥",kk,True
UgzI2APmLDGCFGnEkAx4AaABAg,"Сол жерде жұмыс істеп жүріп, утиль сбор дың кесірінен көлік ала-алмай жүргені қаншама десеңші ! Аузым бар деп оттай береді екен ғой !",kk,True
UgyiWLqVSvk2mxHv47h4AaABAg,Қытайда 6 миллион тұрса бізде 13 миллион еш мәшине шығармаяқ ақша тауып отыр елінің қанын ішіп. Құдайдан қайтсын.,kk,True
UgxtH5fL4tcDGiHIPd94AaABAg,"Әу қазақтар, қазақ тілін ұмыттыңдар ма ??? Неге бәрі орысша !?!?!?? ... 🤷🤦😡🐐",kk,True
UgziV7jcy2L2yvo1uD94AaABAg,"Казакты казакка айдап койган,ОНБАГАН, нашарбай!
Осы системаны курган сен итсiн!",kk,True
UgwcdEpthZHrcfChH054AaABAg,"Бауырлар, қазақтар бас көтеретін уақыт келді. Біз Тоқаевқа сенбеуміз керек. Тоқаев ол Ресей құл. Оның қазақтарды қырып жатқаны көрініп тұр. Тек қазақтарды құртады олар",kk,True
UgwdkIklMNl4-03GZfN4AaABAg,Да брат сатқын спатай тұқымы билікке кірген соң веде ріласов туысқанов чисто в семию варуют у Қазақ елдің байлығын қазақ құл апарайн жеп жатыр спатай сатқын тұқымы 😢,kk,True
UgwMD2iZe9MATXjkEeh4AaABAg,Қақпастар жегендерің желкелеріңнен шықсын.,kk,True
Ugx6wOTjuuaILsqSItp4AaABAg,"Ондай кезде көшедегі жігіттер бәрі жиналып ұстап алу керек, бытшытын шығарып тепкілеп ұру керек мусорларды",kk,True
UgxqyfbYrZGQbjTF_kd4AaABAg,"Ризамыз сізге, Санжар! Шаршамаңыз!",kk,True
UgzHddHSLQ4kavNptwJ4AaABAg,Нағыз қазақтың батыры дух деген жетет рахмет саған брат,kk,True
UgwsmR7RjuHnnD0bgqB4AaABAg,Санжар бауырым б1з сен1мен б1ргем1з алга бауырым,kk,True
UgyWQpyKo5dHuJxlQkB4AaABAg,Дұрыс айтасың Санжар бауырым кетсің елін жерін сататын сатқындар,kk,True
UgwI12EeXPLSlmY1rbt4AaABAg,Сиз добивать етпесениз тагы биреудин калтасына кетип жаткан шыгар,kk,True
Ugyv19hgnq7gxhIw7RJ4AaABAg,Сөз жоқ. Ату керек бәрін шетінен. Мұндай опг еш елде жоқ.,kk,True
Ugxe9d3WRUV-JLWaqFx4AaABAg,Аман жүрші бауырым👍,kk,True
Ugza5xLpRhuFxJueig54AaABAg,Акимом Алматы Санжара қолдаймын,kk,True
UgyvS_3m7K-vqlBel5V4AaABAg,Осы Алматы қаласын түсінбейміз құрып жатады көп өтпей бұзып жатады әлемде мұндай бай қала жоқ шығар дүниесі тасып жатқан,kk,True
Ugw5qh9UJKyYqknfkhV4AaABAg,"Адеми айтылып жатыр, окин шке орай, ангиме ангиме болып каладыго, Ринат агамызда шырылдап шырылдап койдыго, балык басынан шириди",kk,True
UgzA_lCBoPzMWKeiYH54AaABAg,Өңкей ұры қарақшы,kk,True
UgyhclvBP4dJFNocErt4AaABAg,Асалумаглекум Алла берекесы Берс 🎉,kk,True
UgxJP4P-7PAYhVHGcwl4AaABAg,Неге заводка бармадыңыздар?,kk,True
Ugy7ODTEdjMXiNAaKMh4AaABAg,Азғантай топ халықпен ойнамаң,kk,True
Ugx8h21uG1-Q0KfzPHR4AaABAg,"Молодец коттерин аша бер Шенди,жемкорлардын",kk,True
UgwUgU-gEgKQaSuoJnF4AaABAg,Басқа қаладан дауыс беруге болама???,kk,True
UgxUMq7CIcMGE12rXy14AaABAg,Колдаимын сени Санжар,kk,True
UgzsfDObQnFnxspOUx94AaABAg,Санжар сізге үлкен рахмет  Қашан бұл Скляр Лаврентьев басқа маңгүрттер доғарады елімізді тонағанды,kk,True
UgyCj6HcxcaHgqR77C14AaABAg,Жарасын Санжар ауыздарына құм құйылды.,kk,True
UgxNgcS-uGyQUbA1r6l4AaABAg,"Мәссаған! Не масқара мынау. Әп-әдемі тұрған дүние еді ғой. 
Андағы ақшаға басқа бірнеше жерден жаңадан қазып, жерасты жолдарын салуға болады емес пе?",kk,True
Ugw1U_OPiugtaxcvkrR4AaABAg,"Балық басынан шіриді деген. Сатқын, жемқор билік құламай ешқандай өзгеріс болмайды. Сатқын билік елде не бар бәрін сатты ата жауға. 

Халық билікті өз қолына алуы керек және әділ үкімет құру керек сонда барлық мәселе ретімен шешіледі. 

Халық саяси сауатсыз сол үшін бір бірімізді ояту керек.  Жастарды ояту керек, себебі жастар ТВ шоу көріп басқа әлемде жүр адасып. 

Саясатты білмеу әділетсіздікпен күреспеу ұрпақты аяқ қолын жіпсіз байлап жауға бергенмен бірдей Оян қазақтар АЛЛАҺУ АКБАР.",kk,True
UgyNKm7oziKuM0e1FeB4AaABAg,Эээ Қайран қазағымай!!!,kk,True
UgxXNCKTl6uJzCt_kKZ4AaABAg,"Слава Украине алга Казакстан 
Слава Украине алга Казакстан",kk,True
UgylcfergGYQNyI4_Vx4AaABAg,"Дурыс дурыс. 
Ай сайын 40 депутаттын алатын 40  - 45 миллион тенгесине 2 отбасына баспана алып берип отырсын сонда халык разы болар еди. Жылына 24 отбасы тегин баспаналы болады🙏🙏🙏🙏",kk,True
UgzSsUdQXSkoDbokAvB4AaABAg,Жарайсың бауырым. Нағыз Смайловтың орнына үкіметті басқаратын азаматсың. Смайлов дебиль. Үкіметті мүлдем басқара алмайды.,kk,True
UgzDBhB8NY54LAac8et4AaABAg,Сәнжар  Бокаев  аман  болсын. Жасайберсін !,kk,True
